ID1,ID2,Similarity
C1=CC=C(C=C1)CCCC(=O)O,C1=C[N+]2=NOC=C2C=N1,0.0476190476190476
C1=CC=C(C=C1)CCCC(=O)O,C1=C2C(=NO1)C=[NH+]C=N2,0.048780487804878
C1=CC=C(C=C1)CCCC(=O)O,C#CCCC#CC(=O)O,0.1428571428571428
C1=CC=C(C=C1)CCCC(=O)O,C1=CN=C2N=CO[N+]2=C1,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C1=CNC=C(C1=O)[N+]#N,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,CC#CC(C#C)C(=O)O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=NC(=C1)N=N[O-],0.1351351351351351
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=NC(=C1)/N=N/[O-],0.1351351351351351
C1=CC=C(C=C1)CCCC(=O)O,C1C=COC2=C1OC=C2,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2C(=C1)OC=CO2,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2C(=CC=CO2)O1,0.05
C1=CC=C(C=C1)CCCC(=O)O,C1=COC2C=COC2=C1,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C=CO1)OC=C2,0.075
C1=CC=C(C=C1)CCCC(=O)O,C1C2=COC=C2C=CO1,0.05
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C=CO1)C=CO2,0.075
C1=CC=C(C=C1)CCCC(=O)O,C#CC=CC=CC(=O)O,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,C#[N+]C1=CC=NC(=O)N1,0.1282051282051282
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(O1)C(=CC=C2)O,0.1388888888888889
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(C(=CC=C2)O1)O,0.1388888888888889
C1=CC=C(C=C1)CCCC(=O)O,C1C2=CC(=C(C=C2)O)O1,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1C2=CC(=C(O1)C=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CN=NC2=C1[NH+]=CO2,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C1C2=CC=CC=C2OO1,0.1428571428571428
C1=CC=C(C=C1)CCCC(=O)O,C1C2=C(O1)C=CC(=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC2=C(C=C1)OO2,0.0857142857142857
C1=CC=C(C=C1)CCCC(=O)O,CC1=C2C(=CC=C1)OO2,0.1428571428571428
C1=CC=C(C=C1)CCCC(=O)O,CC1=C2C(=C(C=C1)O)O2,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C=CC2=C1O2)O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,CC1=C2C=CC(=C1O2)O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=C(C=C1)C=[O+][O-],0.1875
C1=CC=C(C=C1)CCCC(=O)O,CC1(C=C1)C#CC(=O)O,0.1428571428571428
C1=CC=C(C=C1)CCCC(=O)O,CC1=C2C=C(C=C1)OO2,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,CC1=C2C=CC=C1OO2,0.125
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CC=C1C(=O)O,0.2058823529411764
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CC(=C1)C(=O)O,0.1764705882352941
C1=CC=C(C=C1)CCCC(=O)O,C=CC=CC#CC(=O)O,0.1081081081081081
